;Tag Type, Tag Name, Tag Description, Read Only, Data Source, Security Code, Alarmed, Data Logged, Native Type, Value Type, Min Analog, Max Analog, Initial Analog, Scale, Offset, DeadBand, Units, Off Label Digital, On Label Digital, Initial Digital, Length String, Initial String, Node Name, Address, Scan Class,  System Source Name, System Source Index, RIO Address, Element Size Block, Number Elements Block, Initial Block
D,S20_S20\S20_ES_DI_115,S20 ESCALATOR S2 BRAKE WATCHDOG - TOP  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_115,F,,,,,,
D,S20_S20\S20_ES_DI_116,S20 ESCALATOR S2 COMMUNICATION FAULT  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_116,F,,,,,,
D,S20_S20\S20_ES_DI_117,S20 ESCALATOR S2 MISCELLANEOUS FAULT  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_117,F,,,,,,
D,S20_S20\S20_ES_DI_118,S20 ESCALATOR S2 HANDRAIL SPEED FAULT,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_118,F,,,,,,
D,S20_S20\S20_ES_DI_119,S20 ESCALATOR S2 EXTERNAL SAFETY FAULT,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_119,F,,,,,,
D,S20_S20\S20_ES_DI_12,S20 ESCALATOR P1 COMB IMPACT - BOTTOM  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_12,F,,,,,,
D,S20_S20\S20_ES_DI_120,S20 ESCALATOR S2 MECHANIC ON SITE,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_120,F,,,,,,
D,S20_S20\S20_ES_DI_124,S20 ESCALATOR S3 NOT RUNNING  - RESET REQUIRED,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_124,F,,,,,,
D,S20_S20\S20_ES_DI_125,S20 ESCALATOR S3 EMERGENCY STOP - TOP ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_125,F,,,,,,
D,S20_S20\S20_ES_DI_126,S20 ESCALATOR S3 EMERGENCY STOP - BOTTOM,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_126,F,,,,,,
D,S20_S20\S20_ES_DI_127,S20 ESCALATOR S3 HANDRAIL INLET - TOP   ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_127,F,,,,,,
D,S20_S20\S20_ES_DI_128,S20 ESCALATOR S3 HANDRAIL INLET - BOTTOM   ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_128,F,,,,,,
D,S20_S20\S20_ES_DI_129,S20 ESCALATOR S3 SKIRT SWITCHES - TOP  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_129,F,,,,,,
D,S20_S20\S20_ES_DI_13,S20 ESCALATOR P1 MISSING STEP - TOP  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_13,F,,,,,,
D,S20_S20\S20_ES_DI_130,S20 ESCALATOR S3 SKIRT SWITCHES - BOTTOM  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_130,F,,,,,,
D,S20_S20\S20_ES_DI_131,S20 ESCALATOR S3 COMB IMPACT - TOP   ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_131,F,,,,,,
D,S20_S20\S20_ES_DI_132,S20 ESCALATOR S3 COMB IMPACT - BOTTOM  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_132,F,,,,,,
D,S20_S20\S20_ES_DI_133,S20 ESCALATOR S3 MISSING STEP - TOP  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_133,F,,,,,,
D,S20_S20\S20_ES_DI_134,S20 ESCALATOR S3 MISSING STEP - BOTTOM ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_134,F,,,,,,
D,S20_S20\S20_ES_DI_135,S20 ESCALATOR S3 STEP SAG SWITCH - TOP  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_135,F,,,,,,
D,S20_S20\S20_ES_DI_136,S20 ESCALATOR S3 STEP SAG SWITCH - BOTTOM,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_136,F,,,,,,
D,S20_S20\S20_ES_DI_137,S20 ESCALATOR S3 STEP UPTHRUST  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_137,F,,,,,,
D,S20_S20\S20_ES_DI_138,S20 ESCALATOR S3 STARTING FAULT  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_138,F,,,,,,
D,S20_S20\S20_ES_DI_139,S20 ESCALATOR S3 BRAKE WATCHDOG - TOP  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_139,F,,,,,,
D,S20_S20\S20_ES_DI_14,S20 ESCALATOR P1 MISSING STEP - BOTTOM ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_14,F,,,,,,
D,S20_S20\S20_ES_DI_140,S20 ESCALATOR S3 COMMUNICATION FAULT  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_140,F,,,,,,
D,S20_S20\S20_ES_DI_141,S20 ESCALATOR S3 MISCELLANEOUS FAULT  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_141,F,,,,,,
D,S20_S20\S20_ES_DI_142,S20 ESCALATOR S3 HANDRAIL SPEED FAULT  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_142,F,,,,,,
D,S20_S20\S20_ES_DI_143,S20 ESCALATOR S3 EXTERNAL SAFETY FAULT,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_143,F,,,,,,
D,S20_S20\S20_ES_DI_144,S20 ESCALATOR S3 MECHANIC ON SITE,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_144,F,,,,,,
D,S20_S20\S20_ES_DI_15,S20 ESCALATOR P1 STEP SAG SWITCH - TOP  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_15,F,,,,,,
D,S20_S20\S20_ES_DI_16,S20 ESCALATOR P1 STEP SAG SWITCH - BOTTOM,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_16,F,,,,,,
D,S20_S20\S20_ES_DI_17,S20 ESCALATOR P1 STEP UPTHRUST  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_17,F,,,,,,
D,S20_S20\S20_ES_DI_18,S20 ESCALATOR P1 STARTING FAULT  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_18,F,,,,,,
D,S20_S20\S20_ES_DI_19,S20 ESCALATOR P1 BRAKE WATCHDOG - TOP  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_19,F,,,,,,
D,S20_S20\S20_ES_DI_20,S20 ESCALATOR P1 COMMUNICATION FAULT  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_20,F,,,,,,
D,S20_S20\S20_ES_DI_21,S20 ESCALATOR P1 MISCELLANEOUS FAULT  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_21,F,,,,,,
D,S20_S20\S20_ES_DI_22,S20 ESCALATOR P1 HANDRAIL SPEED FAULT,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_22,F,,,,,,
D,S20_S20\S20_ES_DI_23,S20 ESCALATOR P1 EXTERNAL SAFETY FAULT,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_23,F,,,,,,
D,S20_S20\S20_ES_DI_24,S20 ESCALATOR P1 MECHANIC ON SITE,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_24,F,,,,,,
D,S20_S20\S20_ES_DI_28,S20 ESCALATOR P2 NOT RUNNING  - RESET REQUIRED,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_28,F,,,,,,
D,S20_S20\S20_ES_DI_29,S20 ESCALATOR P2 EMERGENCY STOP - TOP ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_29,F,,,,,,
D,S20_S20\S20_ES_DI_30,S20 ESCALATOR P2 EMERGENCY STOP - BOTTOM,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_30,F,,,,,,
D,S20_S20\S20_ES_DI_31,S20 ESCALATOR P2 HANDRAIL INLET - TOP   ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_31,F,,,,,,
D,S20_S20\S20_ES_DI_32,S20 ESCALATOR P2 HANDRAIL INLET - BOTTOM   ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_32,F,,,,,,
D,S20_S20\S20_ES_DI_33,S20 ESCALATOR P2 SKIRT SWITCHES - TOP  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_33,F,,,,,,
D,S20_S20\S20_ES_DI_34,S20 ESCALATOR P2 SKIRT SWITCHES - BOTTOM  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_34,F,,,,,,
D,S20_S20\S20_ES_DI_35,S20 ESCALATOR P2 COMB IMPACT - TOP   ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_35,F,,,,,,
D,S20_S20\S20_ES_DI_36,S20 ESCALATOR P2 COMB IMPACT - BOTTOM  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_36,F,,,,,,
D,S20_S20\S20_ES_DI_37,S20 ESCALATOR P2 MISSING STEP - TOP  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_37,F,,,,,,
D,S20_S20\S20_ES_DI_38,S20 ESCALATOR P2 MISSING STEP - BOTTOM ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_38,F,,,,,,
D,S20_S20\S20_ES_DI_39,S20 ESCALATOR P2 STEP SAG SWITCH - TOP  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_39,F,,,,,,
D,S20_S20\S20_ES_DI_40,S20 ESCALATOR P2 STEP SAG SWITCH - BOTTOM,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_40,F,,,,,,
D,S20_S20\S20_ES_DI_41,S20 ESCALATOR P2 STEP UPTHRUST  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_41,F,,,,,,
D,S20_S20\S20_ES_DI_42,S20 ESCALATOR P2 STARTING FAULT  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_42,F,,,,,,
D,S20_S20\S20_ES_DI_43,S20 ESCALATOR P2 BRAKE WATCHDOG - TOP  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_43,F,,,,,,
D,S20_S20\S20_ES_DI_44,S20 ESCALATOR P2 COMMUNICATION FAULT  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_44,F,,,,,,
D,S20_S20\S20_ES_DI_45,S20 ESCALATOR P2 MISCELLANEOUS FAULT  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_45,F,,,,,,
D,S20_S20\S20_ES_DI_46,S20 ESCALATOR P2 HANDRAIL SPEED FAULT,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_46,F,,,,,,
D,S20_S20\S20_ES_DI_47,S20 ESCALATOR P2 EXTERNAL SAFETY FAULT,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_47,F,,,,,,
D,S20_S20\S20_ES_DI_48,S20 ESCALATOR P2 MECHANIC ON SITE,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_48,F,,,,,,
D,S20_S20\S20_ES_DI_52,S20 ESCALATOR P3 NOT RUNNING  - RESET REQUIRED,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_52,F,,,,,,
D,S20_S20\S20_ES_DI_53,S20 ESCALATOR P3 EMERGENCY STOP - TOP ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_53,F,,,,,,
D,S20_S20\S20_ES_DI_54,S20 ESCALATOR P3 EMERGENCY STOP - BOTTOM,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_54,F,,,,,,
D,S20_S20\S20_ES_DI_55,S20 ESCALATOR P3 HANDRAIL INLET - TOP   ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_55,F,,,,,,
D,S20_S20\S20_ES_DI_56,S20 ESCALATOR P3 HANDRAIL INLET - BOTTOM   ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_56,F,,,,,,
D,S20_S20\S20_ES_DI_57,S20 ESCALATOR P3 SKIRT SWITCHES - TOP  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_57,F,,,,,,
D,S20_S20\S20_ES_DI_58,S20 ESCALATOR P3 SKIRT SWITCHES - BOTTOM  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_58,F,,,,,,
D,S20_S20\S20_ES_DI_59,S20 ESCALATOR P3 COMB IMPACT - TOP   ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_59,F,,,,,,
D,S20_S20\S20_ES_DI_60,S20 ESCALATOR P3 COMB IMPACT - BOTTOM  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_60,F,,,,,,
D,S20_S20\S20_ES_DI_61,S20 ESCALATOR P3 MISSING STEP - TOP  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_61,F,,,,,,
D,S20_S20\S20_ES_DI_62,S20 ESCALATOR P3 MISSING STEP - BOTTOM ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_62,F,,,,,,
D,S20_S20\S20_ES_DI_63,S20 ESCALATOR P3 STEP SAG SWITCH - TOP  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_63,F,,,,,,
D,S20_S20\S20_ES_DI_64,S20 ESCALATOR P3 STEP SAG SWITCH - BOTTOM,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_64,F,,,,,,
D,S20_S20\S20_ES_DI_65,S20 ESCALATOR P3 STEP UPTHRUST  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_65,F,,,,,,
D,S20_S20\S20_ES_DI_66,S20 ESCALATOR P3 STARTING FAULT  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_66,F,,,,,,
D,S20_S20\S20_ES_DI_67,S20 ESCALATOR P3 BRAKE WATCHDOG - TOP  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_67,F,,,,,,
D,S20_S20\S20_ES_DI_68,S20 ESCALATOR P3 COMMUNICATION FAULT  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_68,F,,,,,,
D,S20_S20\S20_ES_DI_69,S20 ESCALATOR P3 MISCELLANEOUS FAULT  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_69,F,,,,,,
D,S20_S20\S20_ES_DI_70,S20 ESCALATOR P3 HANDRAIL SPEED FAULT ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_70,F,,,,,,
D,S20_S20\S20_ES_DI_71,S20 ESCALATOR P3  EXTERNAL SAFETY FAULT,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_71,F,,,,,,
D,S20_S20\S20_ES_DI_72,S20 ESCALATOR P3 MECHANIC ON SITE,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_72,F,,,,,,
D,S20_S20\S20_ES_DI_76,S20 ESCALATOR S1 NOT RUNNING  - RESET REQUIRED,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_76,F,,,,,,
D,S20_S20\S20_ES_DI_77,S20 ESCALATOR S1 EMERGENCY STOP - TOP ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_77,F,,,,,,
D,S20_S20\S20_ES_DI_78,S20 ESCALATOR S1 EMERGENCY STOP - BOTTOM,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_78,F,,,,,,
D,S20_S20\S20_ES_DI_79,S20 ESCALATOR S1 HANDRAIL INLET - TOP   ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_79,F,,,,,,
D,S20_S20\S20_ES_DI_80,S20 ESCALATOR S1 HANDRAIL INLET - BOTTOM   ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_80,F,,,,,,
D,S20_S20\S20_ES_DI_81,S20 ESCALATOR S1 SKIRT SWITCHES - TOP  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_81,F,,,,,,
D,S20_S20\S20_ES_DI_82,S20 ESCALATOR S1 SKIRT SWITCHES - BOTTOM  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_82,F,,,,,,
D,S20_S20\S20_ES_DI_83,S20 ESCALATOR S1 COMB IMPACT - TOP   ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_83,F,,,,,,
D,S20_S20\S20_ES_DI_84,S20 ESCALATOR S1 COMB IMPACT - BOTTOM  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_84,F,,,,,,
D,S20_S20\S20_ES_DI_85,S20 ESCALATOR S1 MISSING STEP - TOP  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_85,F,,,,,,
D,S20_S20\S20_ES_DI_86,S20 ESCALATOR S1 MISSING STEP - BOTTOM ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_86,F,,,,,,
D,S20_S20\S20_ES_DI_87,S20 ESCALATOR S1 STEP SAG SWITCH - TOP  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_87,F,,,,,,
D,S20_S20\S20_ES_DI_88,S20 ESCALATOR S1 STEP SAG SWITCH - BOTTOM,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_88,F,,,,,,
D,S20_S20\S20_ES_DI_89,S20 ESCALATOR S1 STEP UPTHRUST  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_89,F,,,,,,
D,S20_S20\S20_ES_DI_90,S20 ESCALATOR S1 STARTING FAULT  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_90,F,,,,,,
D,S20_S20\S20_ES_DI_91,S20 ESCALATOR S1 BRAKE WATCHDOG - TOP  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_91,F,,,,,,
D,S20_S20\S20_ES_DI_92,S20 ESCALATOR S1 COMMUNICATION FAULT  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_92,F,,,,,,
D,S20_S20\S20_ES_DI_93,S20 ESCALATOR S1 MISCELLANEOUS FAULT  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_93,F,,,,,,
D,S20_S20\S20_ES_DI_94,S20 ESCALATOR S1 HANDRAIL SPEED FAULT  ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_94,F,,,,,,
D,S20_S20\S20_ES_DI_95,S20 ESCALATOR S1  EXTERNAL SAFETY FAULT,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_95,F,,,,,,
D,S20_S20\S20_ES_DI_96,S20 ESCALATOR S1 MECHANIC ON SITE,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ES_DI_96,F,,,,,,
D,S20_S20\S20_ETP_DI_01,S20 2411 SEL TROUBLE ALARM,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_ETP_DI_01,F,,,,,,
D,S20_S20\S20_FDS_DI_01,S20 STATION FIRE SYSTEM TROUBLE,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_FDS_DI_01,F,,,,,,
D,S20_S20\S20_FDS_DI_02,S20 FIRE ALARM MANUAL PULL STN ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_FDS_DI_02,F,,,,,,
D,S20_S20\S20_FDS_DI_03,S20 FIRE ALARM SPRINKLER WATER FLOW,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_FDS_DI_03,F,,,,,,
D,S20_S20\S20_FDS_DI_04,S20 FIRE ALARM STANDPIPE WATER FLOW,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_FDS_DI_04,F,,,,,,
D,S20_S20\S20_FDS_DI_05,S20 FIRE ALARM CONCOURSE EQUIP ROOM ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_FDS_DI_05,F,,,,,,
D,S20_S20\S20_FDS_DI_06,S20 FIRE ALARM PLATFORM EQUIP ROOM ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_FDS_DI_06,F,,,,,,
D,S20_S20\S20_FDS_DI_07,S20 FIRE ALARM SUPERVISOR TM ZONE,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_FDS_DI_07,F,,,,,,
D,S20_S20\S20_FDS_DI_08,S20 FIRE ALARM WATER VALVE CLOSED ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_FDS_DI_08,F,,,,,,
D,S20_S20\S20_FDS_DI_09,S20 FIRE ALARM DELUGE VALVE OPEN ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_FDS_DI_09,F,,,,,,
D,S20_S20\S20_FDS_DI_10,S20 FIRE SUMMARY ALARM ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_FDS_DI_10,F,,,,,,
D,S20_S20\S20_FDS_DI_11,S20 TCR FIRE ALARM,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_FDS_DI_11,F,,,,,,
D,S20_S20\S20_FDS_DI_12,S20 TCR FIRE PROTECTION PANEL TROUBLE,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_FDS_DI_12,F,,,,,,
D,S20_S20\S20_FDS_DI_13,"S20 TCR FIRE ALARM, FM 200 FIRE SUPPRESSION SYSTEM ACTIVATED",F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_FDS_DI_13,F,,,,,,
D,S20_S20\S20_FDS_DI_14,S20 TCR FM 200 FIRE SUPPRESSION SYSTEM TROUBLE,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_FDS_DI_14,F,,,,,,
D,S20_S20\S20_FDS_DI_15,S20 ANCILLARY BUILDING FACP FIRE ALARM ,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_FDS_DI_15,F,,,,,,
D,S20_S20\S20_FDS_DI_16,S20 ANCILLARY BUILDING FACP TROUBLE,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_FDS_DI_16,F,,,,,,
D,S20_S20\S20_FS_DI_01,S20 WATER SUPPLY VALVE 1 NOT FULLY OPEN,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_FS_DI_01,F,,,,,,
D,S20_S20\S20_FS_DI_02,S20 WATER SUPPLY VALVE 2 NOT FULLY OPEN,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S20_S20,[S20_S20]S20_FS_DI_02,F,,,,,,
